dteday,hr,weekday,casual
2012-09-22,19,Sabtu,99
2012-09-22,20,Sabtu,76
2012-09-22,21,Sabtu,59
2012-09-22,22,Sabtu,59
2012-09-22,23,Sabtu,34
2012-09-23,0,Minggu,34
2012-09-23,1,Minggu,23
2012-09-23,2,Minggu,18
2012-09-23,3,Minggu,13
2012-09-23,4,Minggu,1
2012-09-23,5,Minggu,1
2012-09-23,6,Minggu,5
2012-09-23,7,Minggu,9
2012-09-23,8,Minggu,38
2012-09-23,9,Minggu,71
2012-09-23,10,Minggu,138
2012-09-23,11,Minggu,186
2012-09-23,12,Minggu,250
2012-09-23,13,Minggu,257
2012-09-23,14,Minggu,266
2012-09-23,15,Minggu,265
2012-09-23,16,Minggu,254
2012-09-23,17,Minggu,227
2012-09-23,18,Minggu,135
2012-09-23,19,Minggu,82
2012-09-23,20,Minggu,60
2012-09-23,21,Minggu,51
2012-09-23,22,Minggu,40
2012-09-23,23,Minggu,30
2012-09-24,0,Senin,10
2012-09-24,1,Senin,6
2012-09-24,2,Senin,0
2012-09-24,3,Senin,0
2012-09-24,4,Senin,0
2012-09-24,5,Senin,2
2012-09-24,6,Senin,6
2012-09-24,7,Senin,17
2012-09-24,8,Senin,31
2012-09-24,9,Senin,42
2012-09-24,10,Senin,52
2012-09-24,11,Senin,71
2012-09-24,12,Senin,77
2012-09-24,13,Senin,80
2012-09-24,14,Senin,77
2012-09-24,15,Senin,84
2012-09-24,16,Senin,99
2012-09-24,17,Senin,89
2012-09-24,18,Senin,95
2012-09-24,19,Senin,56
2012-09-24,20,Senin,52
2012-09-24,21,Senin,26
2012-09-24,22,Senin,18
2012-09-24,23,Senin,11
2012-09-25,0,Selasa,8
2012-09-25,1,Selasa,2
2012-09-25,2,Selasa,5
2012-09-25,3,Selasa,2
2012-09-25,4,Selasa,2
2012-09-25,5,Selasa,1
2012-09-25,6,Selasa,5
2012-09-25,7,Selasa,17
2012-09-25,8,Selasa,41
2012-09-25,9,Selasa,28
2012-09-25,10,Selasa,45
2012-09-25,11,Selasa,63
2012-09-25,12,Selasa,69
2012-09-25,13,Selasa,48
2012-09-25,14,Selasa,80
2012-09-25,15,Selasa,56
2012-09-25,16,Selasa,59
2012-09-25,17,Selasa,107
2012-09-25,18,Selasa,64
2012-09-25,19,Selasa,49
2012-09-25,20,Selasa,37
2012-09-25,21,Selasa,34
2012-09-25,22,Selasa,14
2012-09-25,23,Selasa,9
2012-09-26,0,Rabu,6
2012-09-26,1,Rabu,10
2012-09-26,2,Rabu,2
2012-09-26,3,Rabu,4
2012-09-26,4,Rabu,2
2012-09-26,5,Rabu,1
2012-09-26,6,Rabu,3
2012-09-26,7,Rabu,9
2012-09-26,8,Rabu,30
2012-09-26,9,Rabu,27
2012-09-26,10,Rabu,29
2012-09-26,11,Rabu,46
2012-09-26,12,Rabu,56
2012-09-26,13,Rabu,67
2012-09-26,14,Rabu,60
2012-09-26,15,Rabu,69
2012-09-26,16,Rabu,71
2012-09-26,17,Rabu,77
2012-09-26,18,Rabu,69
2012-09-26,19,Rabu,38
2012-09-26,20,Rabu,45
2012-09-26,21,Rabu,32
2012-09-26,22,Rabu,21
2012-09-26,23,Rabu,13
2012-09-27,0,Kamis,5
2012-09-27,1,Kamis,5
2012-09-27,2,Kamis,3
2012-09-27,3,Kamis,0
2012-09-27,4,Kamis,2
2012-09-27,5,Kamis,2
2012-09-27,6,Kamis,5
2012-09-27,7,Kamis,12
2012-09-27,8,Kamis,20
2012-09-27,9,Kamis,30
2012-09-27,10,Kamis,40
2012-09-27,11,Kamis,67
2012-09-27,12,Kamis,63
2012-09-27,13,Kamis,61
2012-09-27,14,Kamis,44
2012-09-27,15,Kamis,41
2012-09-27,16,Kamis,73
2012-09-27,17,Kamis,87
2012-09-27,18,Kamis,77
2012-09-27,19,Kamis,48
2012-09-27,20,Kamis,45
2012-09-27,21,Kamis,18
2012-09-27,22,Kamis,2
2012-09-27,23,Kamis,1
2012-09-28,0,Jumat,2
2012-09-28,1,Jumat,0
2012-09-28,2,Jumat,1
2012-09-28,3,Jumat,0
2012-09-28,4,Jumat,2
2012-09-28,5,Jumat,1
2012-09-28,6,Jumat,2
2012-09-28,7,Jumat,10
2012-09-28,8,Jumat,31
2012-09-28,9,Jumat,27
2012-09-28,10,Jumat,51
2012-09-28,11,Jumat,109
2012-09-28,12,Jumat,94
2012-09-28,13,Jumat,106
2012-09-28,14,Jumat,105
2012-09-28,15,Jumat,104
2012-09-28,16,Jumat,83
2012-09-28,17,Jumat,101
2012-09-28,18,Jumat,58
2012-09-28,19,Jumat,38
2012-09-28,20,Jumat,32
2012-09-28,21,Jumat,32
2012-09-28,22,Jumat,30
2012-09-28,23,Jumat,26
2012-09-29,0,Sabtu,15
2012-09-29,1,Sabtu,12
2012-09-29,2,Sabtu,12
2012-09-29,3,Sabtu,4
2012-09-29,4,Sabtu,6
2012-09-29,5,Sabtu,2
2012-09-29,6,Sabtu,4
2012-09-29,7,Sabtu,12
2012-09-29,8,Sabtu,37
2012-09-29,9,Sabtu,69
2012-09-29,10,Sabtu,134
2012-09-29,11,Sabtu,217
2012-09-29,12,Sabtu,191
2012-09-29,13,Sabtu,233
2012-09-29,14,Sabtu,302
2012-09-29,15,Sabtu,271
2012-09-29,16,Sabtu,275
2012-09-29,17,Sabtu,256
2012-09-29,18,Sabtu,174
2012-09-29,19,Sabtu,119
2012-09-29,20,Sabtu,88
2012-09-29,21,Sabtu,73
2012-09-29,22,Sabtu,48
2012-09-29,23,Sabtu,35
2012-09-30,0,Minggu,35
2012-09-30,1,Minggu,31
2012-09-30,2,Minggu,21
2012-09-30,3,Minggu,17
2012-09-30,4,Minggu,1
2012-09-30,5,Minggu,1
2012-09-30,6,Minggu,2
2012-09-30,7,Minggu,14
2012-09-30,8,Minggu,18
2012-09-30,9,Minggu,74
2012-09-30,10,Minggu,160
2012-09-30,11,Minggu,222
2012-09-30,12,Minggu,206
2012-09-30,13,Minggu,180
2012-09-30,14,Minggu,208
2012-09-30,15,Minggu,230
2012-09-30,16,Minggu,202
2012-09-30,17,Minggu,195
2012-09-30,18,Minggu,91
2012-09-30,19,Minggu,34
2012-09-30,20,Minggu,31
2012-09-30,21,Minggu,19
2012-09-30,22,Minggu,15
2012-09-30,23,Minggu,8
2012-10-01,0,Senin,6
2012-10-01,1,Senin,5
2012-10-01,2,Senin,6
2012-10-01,3,Senin,1
2012-10-01,4,Senin,0
2012-10-01,5,Senin,2
2012-10-01,6,Senin,8
2012-10-01,7,Senin,13
2012-10-01,8,Senin,40
2012-10-01,9,Senin,26
2012-10-01,10,Senin,44
2012-10-01,11,Senin,76
2012-10-01,12,Senin,61
2012-10-01,13,Senin,80
2012-10-01,14,Senin,51
2012-10-01,15,Senin,95
2012-10-01,16,Senin,51
2012-10-01,17,Senin,65
2012-10-01,18,Senin,42
2012-10-01,19,Senin,33
2012-10-01,20,Senin,11
2012-10-01,21,Senin,13
2012-10-01,22,Senin,17
2012-10-01,23,Senin,17
2012-10-02,0,Selasa,1
2012-10-02,1,Selasa,0
2012-10-02,2,Selasa,0
2012-10-02,3,Selasa,1
2012-10-02,4,Selasa,2
2012-10-02,5,Selasa,1
2012-10-02,6,Selasa,3
2012-10-02,7,Selasa,4
2012-10-02,8,Selasa,6
2012-10-02,9,Selasa,3
2012-10-02,10,Selasa,3
2012-10-02,11,Selasa,7
2012-10-02,12,Selasa,6
2012-10-02,13,Selasa,6
2012-10-02,14,Selasa,16
2012-10-02,15,Selasa,14
2012-10-02,16,Selasa,46
2012-10-02,17,Selasa,38
2012-10-02,18,Selasa,48
2012-10-02,19,Selasa,27
2012-10-02,20,Selasa,20
2012-10-02,21,Selasa,24
2012-10-02,22,Selasa,28
2012-10-02,23,Selasa,11
2012-10-03,0,Rabu,5
2012-10-03,1,Rabu,3
2012-10-03,2,Rabu,2
2012-10-03,3,Rabu,0
2012-10-03,4,Rabu,2
2012-10-03,5,Rabu,2
2012-10-03,6,Rabu,4
2012-10-03,7,Rabu,11
2012-10-03,8,Rabu,28
2012-10-03,9,Rabu,30
2012-10-03,10,Rabu,29
2012-10-03,11,Rabu,52
2012-10-03,12,Rabu,69
2012-10-03,13,Rabu,55
2012-10-03,14,Rabu,56
2012-10-03,15,Rabu,59
2012-10-03,16,Rabu,42
2012-10-03,17,Rabu,84
2012-10-03,18,Rabu,54
2012-10-03,19,Rabu,49
2012-10-03,20,Rabu,48
2012-10-03,21,Rabu,14
2012-10-03,22,Rabu,9
2012-10-03,23,Rabu,21
2012-10-04,0,Kamis,11
2012-10-04,1,Kamis,2
2012-10-04,2,Kamis,3
2012-10-04,3,Kamis,5
2012-10-04,4,Kamis,0
2012-10-04,5,Kamis,2
2012-10-04,6,Kamis,1
2012-10-04,7,Kamis,12
2012-10-04,8,Kamis,27
2012-10-04,9,Kamis,40
2012-10-04,10,Kamis,27
2012-10-04,11,Kamis,38
2012-10-04,12,Kamis,57
2012-10-04,13,Kamis,63
2012-10-04,14,Kamis,56
2012-10-04,15,Kamis,77
2012-10-04,16,Kamis,86
2012-10-04,17,Kamis,112
2012-10-04,18,Kamis,75
2012-10-04,19,Kamis,67
2012-10-04,20,Kamis,50
2012-10-04,21,Kamis,33
2012-10-04,22,Kamis,29
2012-10-04,23,Kamis,18
2012-10-05,0,Jumat,16
2012-10-05,1,Jumat,3
2012-10-05,2,Jumat,1
2012-10-05,3,Jumat,5
2012-10-05,4,Jumat,0
2012-10-05,5,Jumat,0
2012-10-05,6,Jumat,4
2012-10-05,7,Jumat,11
2012-10-05,8,Jumat,36
2012-10-05,9,Jumat,58
2012-10-05,10,Jumat,68
2012-10-05,11,Jumat,90
2012-10-05,12,Jumat,161
2012-10-05,13,Jumat,117
2012-10-05,14,Jumat,113
2012-10-05,15,Jumat,150
2012-10-05,16,Jumat,153
2012-10-05,17,Jumat,158
2012-10-05,18,Jumat,106
2012-10-05,19,Jumat,67
2012-10-05,20,Jumat,66
2012-10-05,21,Jumat,47
2012-10-05,22,Jumat,63
2012-10-05,23,Jumat,23
2012-10-06,0,Sabtu,37
2012-10-06,1,Sabtu,25
2012-10-06,2,Sabtu,13
2012-10-06,3,Sabtu,2
2012-10-06,4,Sabtu,4
2012-10-06,5,Sabtu,2
2012-10-06,6,Sabtu,2
2012-10-06,7,Sabtu,13
2012-10-06,8,Sabtu,22
2012-10-06,9,Sabtu,130
2012-10-06,10,Sabtu,198
2012-10-06,11,Sabtu,258
2012-10-06,12,Sabtu,362
2012-10-06,13,Sabtu,310
2012-10-06,14,Sabtu,269
2012-10-06,15,Sabtu,279
2012-10-06,16,Sabtu,317
2012-10-06,17,Sabtu,268
2012-10-06,18,Sabtu,183
2012-10-06,19,Sabtu,102
2012-10-06,20,Sabtu,75
2012-10-06,21,Sabtu,78
2012-10-06,22,Sabtu,45
2012-10-06,23,Sabtu,37
2012-10-07,0,Minggu,28
2012-10-07,1,Minggu,29
2012-10-07,2,Minggu,10
2012-10-07,3,Minggu,5
2012-10-07,4,Minggu,5
2012-10-07,5,Minggu,2
2012-10-07,6,Minggu,4
2012-10-07,7,Minggu,6
2012-10-07,8,Minggu,11
2012-10-07,9,Minggu,16
2012-10-07,10,Minggu,41
2012-10-07,11,Minggu,76
2012-10-07,12,Minggu,100
2012-10-07,13,Minggu,80
2012-10-07,14,Minggu,71
2012-10-07,15,Minggu,74
2012-10-07,16,Minggu,87
2012-10-07,17,Minggu,35
2012-10-07,18,Minggu,24
2012-10-07,19,Minggu,17
2012-10-07,20,Minggu,19
2012-10-07,21,Minggu,22
2012-10-07,22,Minggu,7
2012-10-07,23,Minggu,12
2012-10-08,0,Senin,7
2012-10-08,1,Senin,2
2012-10-08,2,Senin,3
2012-10-08,3,Senin,2
2012-10-08,4,Senin,1
2012-10-08,5,Senin,2
2012-10-08,6,Senin,5
2012-10-08,7,Senin,3
2012-10-08,8,Senin,23
2012-10-08,9,Senin,59
2012-10-08,10,Senin,69
2012-10-08,11,Senin,72
2012-10-08,12,Senin,74
2012-10-08,13,Senin,82
2012-10-08,14,Senin,121
2012-10-08,15,Senin,76
2012-10-08,16,Senin,61
2012-10-08,17,Senin,81
2012-10-08,18,Senin,41
2012-10-08,19,Senin,38
2012-10-08,20,Senin,20
2012-10-08,21,Senin,17
2012-10-08,22,Senin,6
2012-10-08,23,Senin,9
2012-10-09,0,Selasa,9
2012-10-09,1,Selasa,0
2012-10-09,2,Selasa,2
2012-10-09,3,Selasa,0
2012-10-09,4,Selasa,1
2012-10-09,5,Selasa,0
2012-10-09,6,Selasa,2
2012-10-09,7,Selasa,5
2012-10-09,8,Selasa,15
2012-10-09,9,Selasa,37
2012-10-09,10,Selasa,33
2012-10-09,11,Selasa,37
2012-10-09,12,Selasa,43
2012-10-09,13,Selasa,54
2012-10-09,14,Selasa,43
2012-10-09,15,Selasa,59
2012-10-09,16,Selasa,70
2012-10-09,17,Selasa,73
2012-10-09,18,Selasa,26
2012-10-09,19,Selasa,31
2012-10-09,20,Selasa,30
2012-10-09,21,Selasa,16
2012-10-09,22,Selasa,7
2012-10-09,23,Selasa,8
2012-10-10,0,Rabu,0
2012-10-10,1,Rabu,2
2012-10-10,2,Rabu,2
2012-10-10,3,Rabu,0
2012-10-10,4,Rabu,0
2012-10-10,5,Rabu,2
2012-10-10,6,Rabu,3
2012-10-10,7,Rabu,9
2012-10-10,8,Rabu,33
2012-10-10,9,Rabu,35
2012-10-10,10,Rabu,27
2012-10-10,11,Rabu,53
2012-10-10,12,Rabu,78
2012-10-10,13,Rabu,60
2012-10-10,14,Rabu,63
2012-10-10,15,Rabu,58
2012-10-10,16,Rabu,92
2012-10-10,17,Rabu,91
2012-10-10,18,Rabu,57
2012-10-10,19,Rabu,32
2012-10-10,20,Rabu,21
2012-10-10,21,Rabu,18
2012-10-10,22,Rabu,27
2012-10-10,23,Rabu,17
2012-10-11,0,Kamis,1
2012-10-11,1,Kamis,1
2012-10-11,2,Kamis,4
2012-10-11,3,Kamis,0
2012-10-11,4,Kamis,0
2012-10-11,5,Kamis,0
2012-10-11,6,Kamis,1
2012-10-11,7,Kamis,11
2012-10-11,8,Kamis,25
2012-10-11,9,Kamis,27
2012-10-11,10,Kamis,39
2012-10-11,11,Kamis,76
2012-10-11,12,Kamis,47
2012-10-11,13,Kamis,48
2012-10-11,14,Kamis,78
2012-10-11,15,Kamis,102
2012-10-11,16,Kamis,68
2012-10-11,17,Kamis,90
2012-10-11,18,Kamis,64
2012-10-11,19,Kamis,81
2012-10-11,20,Kamis,27
2012-10-11,21,Kamis,24
2012-10-11,22,Kamis,10
2012-10-11,23,Kamis,10
2012-10-12,0,Jumat,8
2012-10-12,1,Jumat,8
2012-10-12,2,Jumat,0
2012-10-12,3,Jumat,0
2012-10-12,4,Jumat,0
2012-10-12,5,Jumat,2
2012-10-12,6,Jumat,3
2012-10-12,7,Jumat,8
2012-10-12,8,Jumat,34
2012-10-12,9,Jumat,26
2012-10-12,10,Jumat,75
2012-10-12,11,Jumat,61
2012-10-12,12,Jumat,75
2012-10-12,13,Jumat,81
2012-10-12,14,Jumat,109
2012-10-12,15,Jumat,138
2012-10-12,16,Jumat,108
2012-10-12,17,Jumat,131
2012-10-12,18,Jumat,76
2012-10-12,19,Jumat,40
2012-10-12,20,Jumat,28
2012-10-12,21,Jumat,21
2012-10-12,22,Jumat,17
2012-10-12,23,Jumat,11
2012-10-13,0,Sabtu,31
2012-10-13,1,Sabtu,23
2012-10-13,2,Sabtu,7
2012-10-13,3,Sabtu,2
2012-10-13,4,Sabtu,2
2012-10-13,5,Sabtu,0
2012-10-13,6,Sabtu,5
2012-10-13,7,Sabtu,10
2012-10-13,8,Sabtu,23
2012-10-13,9,Sabtu,46
2012-10-13,10,Sabtu,82
2012-10-13,11,Sabtu,192
2012-10-13,12,Sabtu,202
2012-10-13,13,Sabtu,235
2012-10-13,14,Sabtu,243
2012-10-13,15,Sabtu,251
2012-10-13,16,Sabtu,294
2012-10-13,17,Sabtu,193
2012-10-13,18,Sabtu,174
2012-10-13,19,Sabtu,73
2012-10-13,20,Sabtu,57
2012-10-13,21,Sabtu,47
2012-10-13,22,Sabtu,33
2012-10-13,23,Sabtu,27
2012-10-14,0,Minggu,8
2012-10-14,1,Minggu,16
2012-10-14,2,Minggu,8
2012-10-14,3,Minggu,3
2012-10-14,4,Minggu,2
2012-10-14,5,Minggu,5
2012-10-14,6,Minggu,4
2012-10-14,7,Minggu,7
2012-10-14,8,Minggu,28
2012-10-14,9,Minggu,62
2012-10-14,10,Minggu,150
2012-10-14,11,Minggu,156
2012-10-14,12,Minggu,200
2012-10-14,13,Minggu,218
2012-10-14,14,Minggu,249
2012-10-14,15,Minggu,213
2012-10-14,16,Minggu,203
2012-10-14,17,Minggu,193
2012-10-14,18,Minggu,134
2012-10-14,19,Minggu,68
2012-10-14,20,Minggu,48
2012-10-14,21,Minggu,40
2012-10-14,22,Minggu,38
2012-10-14,23,Minggu,27
2012-10-15,0,Senin,17
2012-10-15,1,Senin,5
2012-10-15,2,Senin,1
2012-10-15,3,Senin,2
2012-10-15,4,Senin,1
2012-10-15,5,Senin,2
2012-10-15,6,Senin,6
2012-10-15,7,Senin,15
2012-10-15,8,Senin,24
2012-10-15,9,Senin,31
2012-10-15,10,Senin,43
2012-10-15,11,Senin,88
2012-10-15,12,Senin,73
2012-10-15,13,Senin,37
2012-10-15,14,Senin,57
2012-10-15,15,Senin,70
2012-10-15,16,Senin,76
2012-10-15,17,Senin,96
2012-10-15,18,Senin,52
2012-10-15,19,Senin,12
2012-10-15,20,Senin,19
2012-10-15,21,Senin,16
2012-10-15,22,Senin,8
2012-10-15,23,Senin,9
2012-10-16,0,Selasa,3
2012-10-16,1,Selasa,4
2012-10-16,2,Selasa,2
2012-10-16,3,Selasa,0
2012-10-16,4,Selasa,0
2012-10-16,5,Selasa,5
2012-10-16,6,Selasa,4
2012-10-16,7,Selasa,20
2012-10-16,8,Selasa,35
2012-10-16,9,Selasa,32
2012-10-16,10,Selasa,65
2012-10-16,11,Selasa,56
2012-10-16,12,Selasa,69
2012-10-16,13,Selasa,68
2012-10-16,14,Selasa,94
2012-10-16,15,Selasa,76
2012-10-16,16,Selasa,79
2012-10-16,17,Selasa,104
2012-10-16,18,Selasa,71
2012-10-16,19,Selasa,40
2012-10-16,20,Selasa,35
2012-10-16,21,Selasa,19
2012-10-16,22,Selasa,18
2012-10-16,23,Selasa,23
2012-10-17,0,Rabu,1
2012-10-17,1,Rabu,3
2012-10-17,2,Rabu,4
2012-10-17,3,Rabu,0
2012-10-17,4,Rabu,0
2012-10-17,5,Rabu,2
2012-10-17,6,Rabu,7
2012-10-17,7,Rabu,15
2012-10-17,8,Rabu,38
2012-10-17,9,Rabu,38
2012-10-17,10,Rabu,60
2012-10-17,11,Rabu,78
2012-10-17,12,Rabu,71
2012-10-17,13,Rabu,73
2012-10-17,14,Rabu,82
2012-10-17,15,Rabu,62
2012-10-17,16,Rabu,70
2012-10-17,17,Rabu,122
2012-10-17,18,Rabu,90
2012-10-17,19,Rabu,49
2012-10-17,20,Rabu,54
2012-10-17,21,Rabu,28
2012-10-17,22,Rabu,17
2012-10-17,23,Rabu,15
2012-10-18,0,Kamis,4
2012-10-18,1,Kamis,0
2012-10-18,2,Kamis,1
2012-10-18,3,Kamis,0
2012-10-18,4,Kamis,0
2012-10-18,5,Kamis,1
2012-10-18,6,Kamis,3
2012-10-18,7,Kamis,20
2012-10-18,8,Kamis,31
2012-10-18,9,Kamis,41
2012-10-18,10,Kamis,60
2012-10-18,11,Kamis,79
2012-10-18,12,Kamis,93
2012-10-18,13,Kamis,96
2012-10-18,14,Kamis,94
2012-10-18,15,Kamis,69
2012-10-18,16,Kamis,94
2012-10-18,17,Kamis,102
2012-10-18,18,Kamis,68
2012-10-18,19,Kamis,42
2012-10-18,20,Kamis,39
2012-10-18,21,Kamis,38
2012-10-18,22,Kamis,27
2012-10-18,23,Kamis,6
2012-10-19,0,Jumat,5
2012-10-19,1,Jumat,4
2012-10-19,2,Jumat,1
2012-10-19,3,Jumat,0
2012-10-19,4,Jumat,1
2012-10-19,5,Jumat,1
2012-10-19,6,Jumat,5
2012-10-19,7,Jumat,5
2012-10-19,8,Jumat,20
2012-10-19,9,Jumat,26
2012-10-19,10,Jumat,26
2012-10-19,11,Jumat,41
2012-10-19,12,Jumat,74
2012-10-19,13,Jumat,87
2012-10-19,14,Jumat,88
2012-10-19,15,Jumat,93
2012-10-19,16,Jumat,131
2012-10-19,17,Jumat,48
2012-10-19,18,Jumat,21
2012-10-19,19,Jumat,19
2012-10-19,20,Jumat,13
2012-10-19,21,Jumat,17
2012-10-19,22,Jumat,14
2012-10-19,23,Jumat,13
2012-10-20,0,Sabtu,13
2012-10-20,1,Sabtu,2
2012-10-20,2,Sabtu,9
2012-10-20,3,Sabtu,2
2012-10-20,4,Sabtu,9
2012-10-20,5,Sabtu,6
2012-10-20,6,Sabtu,5
2012-10-20,7,Sabtu,6
2012-10-20,8,Sabtu,29
2012-10-20,9,Sabtu,106
2012-10-20,10,Sabtu,111
2012-10-20,11,Sabtu,204
2012-10-20,12,Sabtu,267
2012-10-20,13,Sabtu,273
2012-10-20,14,Sabtu,335
2012-10-20,15,Sabtu,308
2012-10-20,16,Sabtu,325
2012-10-20,17,Sabtu,347
2012-10-20,18,Sabtu,165
2012-10-20,19,Sabtu,77
2012-10-20,20,Sabtu,61
2012-10-20,21,Sabtu,72
2012-10-20,22,Sabtu,47
2012-10-20,23,Sabtu,27
2012-10-21,0,Minggu,35
2012-10-21,1,Minggu,20
2012-10-21,2,Minggu,44
2012-10-21,3,Minggu,12
2012-10-21,4,Minggu,8
2012-10-21,5,Minggu,6
2012-10-21,6,Minggu,8
2012-10-21,7,Minggu,13
2012-10-21,8,Minggu,39
2012-10-21,9,Minggu,77
2012-10-21,10,Minggu,167
2012-10-21,11,Minggu,191
2012-10-21,12,Minggu,236
2012-10-21,13,Minggu,243
2012-10-21,14,Minggu,235
2012-10-21,15,Minggu,240
2012-10-21,16,Minggu,182
2012-10-21,17,Minggu,153
2012-10-21,18,Minggu,71
2012-10-21,19,Minggu,50
2012-10-21,20,Minggu,35
2012-10-21,21,Minggu,42
2012-10-21,22,Minggu,18
2012-10-21,23,Minggu,7
2012-10-22,0,Senin,3
2012-10-22,1,Senin,0
2012-10-22,2,Senin,1
2012-10-22,3,Senin,1
2012-10-22,4,Senin,1
2012-10-22,5,Senin,2
2012-10-22,6,Senin,4
2012-10-22,7,Senin,15
2012-10-22,8,Senin,32
2012-10-22,9,Senin,25
2012-10-22,10,Senin,51
2012-10-22,11,Senin,63
2012-10-22,12,Senin,52
2012-10-22,13,Senin,88
2012-10-22,14,Senin,73
2012-10-22,15,Senin,74
2012-10-22,16,Senin,80
2012-10-22,17,Senin,84
2012-10-22,18,Senin,60
2012-10-22,19,Senin,36
2012-10-22,20,Senin,21
2012-10-22,21,Senin,19
2012-10-22,22,Senin,25
2012-10-22,23,Senin,20
2012-10-23,0,Selasa,5
2012-10-23,1,Selasa,1
2012-10-23,2,Selasa,1
2012-10-23,3,Selasa,0
2012-10-23,4,Selasa,1
2012-10-23,5,Selasa,1
2012-10-23,6,Selasa,6
2012-10-23,7,Selasa,12
2012-10-23,8,Selasa,28
2012-10-23,9,Selasa,29
2012-10-23,10,Selasa,50
2012-10-23,11,Selasa,52
2012-10-23,12,Selasa,80
2012-10-23,13,Selasa,59
2012-10-23,14,Selasa,67
2012-10-23,15,Selasa,76
2012-10-23,16,Selasa,108
2012-10-23,17,Selasa,67
2012-10-23,18,Selasa,64
2012-10-23,19,Selasa,25
2012-10-23,20,Selasa,45
2012-10-23,21,Selasa,35
2012-10-23,22,Selasa,20
2012-10-23,23,Selasa,9
2012-10-24,0,Rabu,7
2012-10-24,1,Rabu,4
2012-10-24,2,Rabu,0
2012-10-24,3,Rabu,0
2012-10-24,4,Rabu,1
2012-10-24,5,Rabu,1
2012-10-24,6,Rabu,11
2012-10-24,7,Rabu,20
2012-10-24,8,Rabu,24
2012-10-24,9,Rabu,24
2012-10-24,10,Rabu,29
2012-10-24,11,Rabu,47
2012-10-24,12,Rabu,48
2012-10-24,13,Rabu,65
2012-10-24,14,Rabu,64
2012-10-24,15,Rabu,63
2012-10-24,16,Rabu,67
2012-10-24,17,Rabu,87
2012-10-24,18,Rabu,63
2012-10-24,19,Rabu,50
2012-10-24,20,Rabu,45
2012-10-24,21,Rabu,33
2012-10-24,22,Rabu,30
2012-10-24,23,Rabu,12
2012-10-25,0,Kamis,19
2012-10-25,1,Kamis,6
2012-10-25,2,Kamis,3
2012-10-25,3,Kamis,0
2012-10-25,4,Kamis,1
2012-10-25,5,Kamis,2
2012-10-25,6,Kamis,3
2012-10-25,7,Kamis,18
2012-10-25,8,Kamis,33
2012-10-25,9,Kamis,23
2012-10-25,10,Kamis,53
2012-10-25,11,Kamis,57
2012-10-25,12,Kamis,61
2012-10-25,13,Kamis,49
2012-10-25,14,Kamis,71
2012-10-25,15,Kamis,63
2012-10-25,16,Kamis,92
2012-10-25,17,Kamis,112
2012-10-25,18,Kamis,77
2012-10-25,19,Kamis,45
2012-10-25,20,Kamis,28
2012-10-25,21,Kamis,24
2012-10-25,22,Kamis,22
2012-10-25,23,Kamis,13
2012-10-26,0,Jumat,6
2012-10-26,1,Jumat,4
2012-10-26,2,Jumat,4
2012-10-26,3,Jumat,5
2012-10-26,4,Jumat,1
2012-10-26,5,Jumat,3
2012-10-26,6,Jumat,2
2012-10-26,7,Jumat,13
2012-10-26,8,Jumat,20
2012-10-26,9,Jumat,56
2012-10-26,10,Jumat,41
2012-10-26,11,Jumat,68
2012-10-26,12,Jumat,90
2012-10-26,13,Jumat,77
2012-10-26,14,Jumat,99
2012-10-26,15,Jumat,142
2012-10-26,16,Jumat,137
2012-10-26,17,Jumat,125
2012-10-26,18,Jumat,81
2012-10-26,19,Jumat,72
2012-10-26,20,Jumat,40
2012-10-26,21,Jumat,40
2012-10-26,22,Jumat,37
2012-10-26,23,Jumat,19
2012-10-27,0,Sabtu,10
2012-10-27,1,Sabtu,23
2012-10-27,2,Sabtu,19
2012-10-27,3,Sabtu,5
2012-10-27,4,Sabtu,1
2012-10-27,5,Sabtu,2
2012-10-27,6,Sabtu,2
2012-10-27,7,Sabtu,7
2012-10-27,8,Sabtu,26
2012-10-27,9,Sabtu,88
2012-10-27,10,Sabtu,165
2012-10-27,11,Sabtu,197
2012-10-27,12,Sabtu,264
2012-10-27,13,Sabtu,310
2012-10-27,14,Sabtu,325
2012-10-27,15,Sabtu,310
2012-10-27,16,Sabtu,257
2012-10-27,17,Sabtu,248
2012-10-27,18,Sabtu,138
2012-10-27,19,Sabtu,67
2012-10-27,20,Sabtu,58
2012-10-27,21,Sabtu,49
2012-10-27,22,Sabtu,41
2012-10-27,23,Sabtu,31
2012-10-28,0,Minggu,20
2012-10-28,1,Minggu,22
2012-10-28,2,Minggu,17
2012-10-28,3,Minggu,18
2012-10-28,4,Minggu,1
2012-10-28,5,Minggu,6
2012-10-28,6,Minggu,7
2012-10-28,7,Minggu,17
2012-10-28,8,Minggu,55
2012-10-28,9,Minggu,124
2012-10-28,10,Minggu,120
2012-10-28,11,Minggu,110
2012-10-28,12,Minggu,118
2012-10-28,13,Minggu,75
2012-10-28,14,Minggu,98
2012-10-28,15,Minggu,76
2012-10-28,16,Minggu,42
2012-10-28,17,Minggu,37
2012-10-28,18,Minggu,18
2012-10-28,19,Minggu,7
2012-10-28,20,Minggu,4
2012-10-28,21,Minggu,2
2012-10-28,22,Minggu,2
2012-10-28,23,Minggu,2
2012-10-29,0,Senin,2
2012-10-30,13,Selasa,11
2012-10-30,14,Selasa,8
2012-10-30,15,Selasa,10
